"...1","id","host_response_rate","host_acceptance_rate","host_is_superhost","host_total_listings_count","host_has_profile_pic","host_identity_verified","neighbourhood_group_cleansed","accommodates","bedrooms","beds","minimum_nights_avg_ntm","maximum_nights_avg_ntm","has_availability","availability_60","availability_365","number_of_reviews","review_scores_accuracy","review_scores_cleanliness","review_scores_checkin","review_scores_communication","review_scores_location","review_scores_value","calculated_host_listings_count","reviews_per_month","n_days_last_review","n_character_in_desription","n_days_host_since","n_characters_in_host_about","n_host_verifications","classes_property_type","bathrooms_type","bathroom_number","n_amenities","amenities_Wifi","amenities_Backyard","amenities_TV","amenities_Washer","amenities_Dishwasher","amenities_AC","amenities_Breakfast","price_new","price_per_accomate","lasso_rating"
12004,32487006,100,97,1,8,1,1,"Queens",6,3,3,7,1125,1,0,1,19,4.74,4.68,4.84,4.68,4.42,4.47,7,0.7,664,783,958,293,5,3,2,1,27,1,0,1,0,0,1,0,130,21.6666666666667,-0.351508774367334
12005,32492270,100,97,1,8,1,1,"Queens",2,1,1,30,1125,1,0,0,79,4.71,4.62,4.82,4.82,4.48,4.44,7,2.8,562,585,958,293,5,2,1,1,28,1,0,1,0,0,1,0,20,10,-0.161632012107162
12006,32492359,100,97,1,8,1,1,"Queens",6,3,3,30,1125,1,0,0,19,4.89,4.58,4.89,4.89,4.58,4.79,7,0.66,457,782,958,293,5,3,2,1,27,1,0,1,0,0,1,0,150,25,0.0537419380593161
12007,32493112,100,97,1,8,1,1,"Queens",2,1,1,30,1125,1,23,112,46,4.87,4.78,4.96,4.89,4.8,4.78,7,2.17,127,594,958,293,5,2,1,1,31,1,0,1,0,0,1,0,40,20,0.390658203856317
12008,32493396,100,97,1,8,1,1,"Queens",2,1,1,30,1125,1,25,114,59,4.73,4.64,4.86,4.8,4.47,4.51,7,2.34,370,592,958,293,5,2,1,1,29,1,0,1,0,0,1,0,31,15.5,-0.200847704546744
12009,32493667,100,97,1,8,1,1,"Queens",2,1,1,30,1125,1,3,123,41,4.8,4.66,4.9,4.85,4.39,4.61,7,1.46,96,600,958,293,5,2,1,1,29,1,0,1,0,0,1,0,40,20,-0.0581913603254591
12010,32494107,100,97,1,8,1,1,"Queens",2,1,1,30,1125,1,34,154,62,4.85,4.79,4.95,4.89,4.66,4.74,7,2.64,125,594,958,293,5,2,1,1,28,1,0,1,0,0,1,0,45,22.5,0.261184925517023
12011,32494256,90,100,1,1,1,1,"Brooklyn",4,2,3,30,1125,1,0,25,65,4.97,4.88,4.95,4.92,4.97,4.91,1,2.25,407,605,2775,0,4,3,2,1,38,1,1,1,0,1,1,0,215,53.75,0.597961715549891
12012,32495242,90,60,0,2,1,1,"Brooklyn",2,2,1,15,360,1,0,73,4,5,4.75,5,5,5,4.75,1,0.16,156,682,2336,0,7,3,2,1,24,1,0,0,0,1,0,0,120,60,0.589688048217518
12013,32495771,73,48,0,0,1,1,"Brooklyn",5,2,3,2,60,1,10,276,39,4.87,4.74,4.97,4.97,4.67,4.79,2,1.75,69,1000,2860,228,7,3,2,1,47,1,1,1,1,1,1,0,145,29,0.078799752680782
12014,32499495,100,85,1,1,1,1,"Brooklyn",6,2,3,4,1125,1,10,85,71,4.9,4.89,4.94,4.96,4.86,4.85,1,2.55,63,1000,1998,0,5,3,2,1,45,1,0,1,0,1,1,0,250,41.6666666666667,0.378610375086972
12015,32501003,100,91,0,2,1,1,"Manhattan",2,1,1,2,1125,1,24,137,50,4.88,4.96,4.98,4.98,4.94,4.88,2,1.9,81,1000,2717,171,8,2,1,1,23,1,0,0,0,0,1,0,93,46.5,0.594506195909038
12016,32501542,90,79,0,1,1,1,"Brooklyn",3,1,2,30,1125,1,0,0,4,5,4.33,4.67,5,4.67,4.67,1,0.16,920,885,2029,53,5,3,2,1,38,1,0,1,1,1,1,0,105,35,-0.00812727274373319
12017,32501807,100,92,0,13,1,1,"Manhattan",12,1,6,1,1125,1,57,87,59,4.75,4.71,4.92,4.97,4.58,4.64,6,2.06,126,1000,1973,0,8,1,1,2,39,1,1,1,1,1,1,0,799,66.5833333333333,0.0871371112453748
12018,32502180,90,79,0,1,1,0,"Staten Island",4,1,3,30,1125,1,0,248,12,4.92,5,5,5,5,5,1,0.51,65,1000,958,0,4,3,2,1,28,1,0,1,1,0,1,0,108,27,0.577016279894745
12019,32516998,50,0,0,2,1,1,"Brooklyn",2,1,2,30,1125,1,17,322,9,4.88,4.75,5,4.75,5,5,3,0.35,818,870,3251,386,9,1,1,1,26,1,0,0,0,1,1,0,55,27.5,0.388391115746424
12020,32517517,99,74,0,104,1,1,"Queens",1,1,1,30,1125,1,29,58,7,4.86,3.71,4.86,4.57,4.86,4.29,95,0.28,194,999,1168,0,7,2,1,1,6,1,0,0,0,0,0,0,38,38,-0.783593334301777
12021,32518218,0,79,0,1,1,0,"Manhattan",2,1,1,30,37,1,60,90,4,5,5,5,5,5,5,1,0.13,890,273,1369,0,2,2,1,1,12,1,0,0,0,0,1,0,100,50,0.913482956574081
12022,32520381,100,91,0,1,1,0,"Brooklyn",4,2,3,3,1125,1,0,58,48,4.98,4.98,4.96,4.98,5,4.81,1,2.01,351,593,2338,0,2,3,2,1,25,1,0,0,1,1,1,0,212,53,0.679575867988718
12023,32520602,40,14,0,2,1,0,"Brooklyn",3,1,1,3,1125,1,20,49,25,4.88,5,4.88,4.84,4.48,4.84,2,0.88,780,895,1119,0,2,2,1,1.5,33,1,0,1,1,0,1,0,40,13.3333333333333,0.395081384241946
12024,32523945,100,93,0,4,1,1,"Queens",6,3,3,30,1125,1,33,153,10,4.9,4.6,4.9,4.9,4.8,4.8,1,0.35,280,1000,1000,416,5,3,2,1.5,31,1,1,1,1,1,1,0,226,37.6666666666667,0.0741056535158443
12025,32524152,90,79,1,1,1,0,"Queens",2,1,1,4,90,1,0,0,4,5,5,5,5,5,5,1,0.14,595,493,2974,42,6,2,1,1,14,1,0,1,0,0,0,0,45,22.5,1.10946984382131
12026,32530603,100,78,1,2,1,0,"Queens",3,1,2,2.4,16,1,50,80,55,4.93,4.85,4.8,4.85,4.78,4.89,2,2.5,87,515,957,395,1,3,2,1,39,1,0,1,0,0,1,0,120,40,0.286290498375845
12027,32531409,100,96,0,1,1,1,"Queens",16,5,6,4,1125,1,26,134,41,4.98,4.71,4.95,5,4.85,4.88,1,1.85,83,626,1354,0,5,3,2,3,29,1,1,1,1,1,1,0,364,22.75,0.526157844728756
12028,32533738,100,96,0,6,1,1,"Manhattan",4,1,2,36.7,1125,1,6,225,50,4.84,4.92,4.88,4.78,4.9,4.64,6,1.77,70,979,1091,0,6,3,2,1,25,1,0,1,0,0,1,0,111,27.75,0.10434684474676
12029,32543276,90,79,0,1,1,1,"Brooklyn",2,1,1,30,1125,1,0,0,7,5,4.57,4.86,5,5,5,1,0.34,693,748,2684,19,8,3,2,1,19,1,0,0,0,0,1,0,91,45.5,0.439919468808797
12030,32545827,100,93,1,2,1,0,"Brooklyn",2,1,1,4,1125,1,9,77,51,5,4.96,5,4.98,5,4.92,1,1.87,69,778,1609,0,2,3,2,1,32,1,1,1,1,1,1,0,171,85.5,0.777452178758896
12031,32548384,100,100,1,1,1,1,"Manhattan",2,1,1,4,7,1,19,120,74,4.93,4.91,4.96,4.95,4.78,4.95,1,3.22,74,625,956,0,4,3,2,1,36,1,0,1,0,0,1,0,70,35,0.443874573787509
12032,32549155,100,99,1,1,1,1,"Brooklyn",4,2,2,2,1125,1,0,43,74,4.89,4.82,4.99,4.95,4.73,4.89,1,3.07,66,792,956,153,6,3,2,1,29,1,0,1,0,0,1,0,97,24.25,0.381365429809488
12033,32552611,100,85,1,1,1,1,"Manhattan",2,1,1,1,1125,1,25,323,35,4.97,4.91,4.82,4.91,4.82,4.97,1,1.31,61,1000,2169,0,4,2,1,1,65,1,0,1,1,1,1,0,93,46.5,0.476060979675131
12034,32554699,94,78,0,13,1,1,"Brooklyn",2,1,2,1,1125,1,57,176,51,4.63,4.27,4.9,4.88,4.61,4.65,6,2.68,99,0,1672,13,6,2,1,1,13,1,0,0,0,0,1,0,60,30,-0.564038383363691
12035,32554867,90,100,0,1,1,1,"Manhattan",2,1,1,3,1125,1,0,0,14,4.77,5,4.92,4.92,5,5,1,1.39,272,682,2097,36,6,3,2,1,26,1,0,0,1,1,1,0,275,137.5,0.268277180650028
12036,32558916,100,100,1,1,1,1,"Brooklyn",4,1,2,29.4,1125,1,1,1,30,4.87,4.57,4.77,4.87,4.8,4.6,3,1.93,186,1000,956,0,6,3,2,1,29,1,1,0,1,0,1,0,159,39.75,0.103374120265608
12037,32559129,100,75,0,1,1,1,"Manhattan",2,1,1,30,270,1,0,184,4,4,4.25,4.75,4,5,4,2,0.23,338,999,1622,185,4,3,2,1,23,1,0,1,1,0,1,0,120,60,-2.20084856592492
12038,32567344,100,50,0,1,1,1,"Brooklyn",2,1,1,30,1125,1,3,6,6,5,4.67,5,5,5,4.83,1,0.27,725,916,2265,392,9,3,2,1,19,1,0,0,1,0,1,0,175,87.5,0.568100722059044
12039,32568567,92,98,0,45,1,1,"Manhattan",2,1,1,2,30.8,1,31,336,93,4.55,4.63,4.48,4.39,4.9,4.37,42,4.79,93,1000,1092,429,4,3,2,1,28,1,0,1,1,1,1,0,265,132.5,-1.14849710669506
12040,32570179,75,0,0,2,1,1,"Manhattan",2,1,2,30,1125,1,60,89,11,4.82,4.73,4.91,5,4.91,4.91,2,0.43,721,1000,3129,639,6,2,1,1,33,1,1,1,1,0,1,1,111,55.5,0.373083323863797
12041,32570893,90,79,0,2,1,1,"Manhattan",1,1,1,30,1125,1,0,0,10,4.56,4.33,4.78,5,4.67,4.67,1,0.35,716,1000,2744,6,9,2,1,1,20,1,1,0,1,0,1,0,42,42,-0.420193142555189
12042,32575757,100,98,1,13,1,0,"Brooklyn",1,1,1,30,1125,1,28,127,14,4.86,5,4.86,4.93,4.36,4.64,9,0.49,168,161,955,3,2,2,1,2,25,1,0,0,0,0,1,0,33,33,0.328226288360729
12043,32586373,0,33,0,1,1,0,"Brooklyn",3,2,3,30,1125,1,43,347,46,4.69,4.55,4.86,4.71,4.74,4.5,1,1.73,124,640,954,0,1,3,2,1,26,1,0,1,0,0,1,0,110,36.6666666666667,-0.51979512475481
12044,32590674,92,98,0,45,1,1,"Manhattan",4,1,2,2,33.8,1,60,365,20,4.55,4.7,4.75,4.75,4.75,4.3,42,0.95,225,999,1092,429,4,3,2,1,29,1,0,1,1,1,1,0,423,105.75,-0.960234938970192
12045,32591639,100,57,1,1,1,1,"Brooklyn",4,2,2,5,1125,1,0,0,5,5,4.8,5,5,3.4,4.6,2,0.7,399,1000,3525,575,7,3,2,1,31,1,0,0,1,1,1,0,90,22.5,-0.186901351749726
12046,32595489,100,97,0,4,1,1,"Queens",1,1,0,31,1125,1,3,123,10,4.89,4.89,4.56,4.44,4.67,4.67,4,0.45,399,0,954,121,7,2,1,1,21,1,0,1,0,0,0,0,46,46,0.058155973562072
12047,32595490,100,78,0,2,1,0,"Bronx",4,2,2,2,30,1,3,169,88,4.92,4.91,4.93,4.93,4.74,4.83,2,3.96,125,943,954,0,4,3,2,1,27,1,0,1,0,0,1,0,110,27.5,0.37367266232326
12048,32595900,90,79,1,2,1,1,"Manhattan",2,1,1,30,1125,1,0,0,8,5,4.63,5,5,5,5,1,0.28,868,999,1439,0,7,2,1,1,12,1,0,1,1,0,1,0,150,75,0.793009093345186
12049,32607488,100,98,1,13,1,0,"Brooklyn",2,1,1,30,1125,1,0,49,12,4.75,4.67,4.92,4.67,4.75,4.33,9,0.53,510,276,955,3,2,2,1,2,21,1,0,0,0,0,0,0,38,19,0.0860444629038316
12050,32611115,90,79,0,13,1,1,"Brooklyn",2,1,1,2.9,1124,1,53,358,46,4.22,4.07,4.39,4.13,4.72,4.2,6,1.81,83,999,1539,0,3,2,1,2,33,1,0,0,1,0,1,0,90,45,-2.04512160842409
12051,32611977,100,97,1,1,1,1,"Bronx",2,1,1,2,1125,1,44,253,88,4.97,4.94,4.99,4.95,4.73,4.95,1,3.27,85,1000,953,445,2,2,2,1.5,20,1,1,0,0,0,1,0,65,32.5,0.588788356071288
12052,32612167,90,93,0,1,1,0,"Manhattan",2,1,1,7,1125,1,1,1,12,4.92,4.83,4.92,4.92,4.58,4.92,1,0.42,112,954,953,0,1,3,2,1,21,1,0,1,1,0,1,0,90,45,0.253048298583212
12053,32616393,100,98,1,13,1,0,"Brooklyn",1,1,1,30,365,1,7,69,30,4.9,4.7,4.97,4.97,4.73,4.93,9,1.04,131,161,955,3,2,2,1,2,25,1,0,0,0,0,1,0,35,35,0.504156706442383
12054,32617384,100,98,1,13,1,0,"Brooklyn",2,1,1,30,1125,1,0,104,24,4.58,4.54,4.96,4.88,4.67,4.63,9,0.83,442,161,955,3,2,2,1,2,26,1,0,0,0,0,1,0,38,19,-0.246274830019849
12055,32618577,100,98,1,13,1,0,"Brooklyn",1,1,1,30,1125,1,0,56,17,4.88,4.82,5,4.94,4.82,4.88,9,0.73,303,161,955,3,2,2,1,2,24,1,0,0,0,0,1,0,34,34,0.600263000668348
12056,32618640,100,98,1,13,1,0,"Brooklyn",2,1,1,30,365,1,28,105,18,4.83,4.61,5,4.94,4.61,5,9,0.68,480,277,955,3,2,2,1,2,24,1,0,0,0,0,1,0,39,19.5,0.206112848103709
12057,32618716,100,98,1,13,1,0,"Brooklyn",2,1,1,30,1125,1,29,103,20,4.75,4.8,4.9,4.9,4.4,4.55,9,0.7,111,161,955,3,2,2,1,2,24,1,0,0,0,0,1,0,38,19,0.0328059356043358
12058,32619108,100,98,1,13,1,0,"Brooklyn",2,1,1,30,1125,1,13,87,20,4.6,4.5,4.95,4.9,4.55,4.75,9,0.77,350,273,955,3,2,2,1,2,26,1,0,0,0,0,1,0,40,20,-0.306066116792715
12059,32634041,100,100,1,1,1,1,"Queens",6,3,3,3,1125,1,21,124,115,4.9,4.95,4.9,4.9,4.72,4.83,1,4.62,77,546,954,25,4,3,2,1,34,1,0,1,0,0,1,0,153,25.5,0.384354858476906
12060,32634232,75,0,0,2,1,1,"Manhattan",5,2,2,30,1125,1,32,62,4,4.75,4.5,4.75,5,4.5,4.75,2,0.21,805,1000,3129,639,6,3,2,1,35,1,0,1,1,0,1,0,133,26.6,-0.375786057956598
12061,32635329,0,0,0,1,1,0,"Queens",2,1,1,30,1125,1,49,354,13,4.85,4.85,4.62,4.46,4.62,4.92,1,0.58,695,290,952,71,2,2,1,1,14,1,0,1,0,0,1,0,60,30,-0.168290843728105
12062,32635569,0,10,0,3,1,1,"Brooklyn",2,1,1,30,42,1,34,339,5,5,5,5,5,5,5,2,0.24,591,971,3363,182,5,1,1,1,23,1,1,1,1,0,1,1,75,37.5,0.997176931756419
12063,32643993,100,100,1,2,1,1,"Manhattan",8,3,3,1,28,1,0,1,73,4.85,4.33,4.88,4.89,4.92,4.79,2,2.82,427,999,4107,423,8,3,2,1.5,27,1,0,1,0,1,1,0,275,34.375,-0.0309892381769965
12064,32644865,90,79,0,2,1,0,"Queens",1,1,1,30,1125,1,0,0,28,4.75,4.82,4.89,4.86,4.64,4.68,2,1.33,633,1000,1032,71,2,2,1,1,22,1,0,1,0,0,1,0,41,41,0.121606905190417
12065,32645984,33,100,0,2,1,0,"Brooklyn",2,1,1,30,1125,1,29,59,5,5,5,5,5,5,5,2,0.18,893,483,3064,0,2,3,2,1,10,1,0,0,0,0,0,0,89,44.5,0.766585203183631
12066,32661291,100,95,1,3,1,1,"Manhattan",2,1,1,30,1125,1,0,70,43,4.93,4.88,4.91,4.86,5,4.72,3,1.73,323,809,3412,22,8,2,1,1,20,1,0,0,0,0,1,0,275,137.5,0.646669147519597
12067,32663836,90,79,0,1,1,1,"Manhattan",2,1,1,30,1125,1,0,0,4,5,4.75,5,5,4.75,4.75,1,0.16,766,1000,3946,35,10,2,1,1,15,1,0,1,1,0,1,0,89,44.5,0.675909969791697
12068,32664982,20,12,0,2,1,1,"Brooklyn",2,1,1,2,1125,1,28,58,36,4.94,4.97,5,4.89,5,4.97,2,1.27,582,999,2959,1081,5,2,1,1,31,1,1,1,0,0,1,0,125,62.5,0.753688097675904
12069,32666157,33,20,0,1,1,0,"Manhattan",2,1,1,4,24,1,0,0,6,4.83,3.67,5,5,5,4.5,1,0.21,133,414,3745,13,4,3,2,1,16,1,0,0,0,0,1,1,110,55,-0.326236193389335
12070,32668712,100,99,1,1,1,0,"Brooklyn",10,5,5,2,1125,1,23,274,115,4.97,4.93,4.99,5,4.81,4.83,1,4.31,66,999,3821,87,5,3,2,2,40,1,0,1,0,1,1,1,793,79.3,0.559665412130268
12071,32668910,90,79,1,1,1,1,"Brooklyn",2,1,1,30,1125,1,0,0,12,4.75,4.58,4.42,4.75,5,4.83,1,0.43,567,725,2936,0,5,3,2,1,17,1,1,0,0,1,1,0,97,48.5,-0.251504622854295
12072,32669067,90,79,0,1,1,1,"Manhattan",5,2,3,30,1125,1,0,0,8,4.86,4.57,4.86,5,5,4.86,1,0.29,868,1000,1796,0,8,3,2,1,30,1,0,1,1,1,1,0,399,79.8,0.1742610762222
12073,32669154,100,100,0,1,1,1,"Brooklyn",4,1,2,2.4,5,1,43,348,33,4.84,4.75,4.91,4.91,4.84,4.75,1,1.15,64,665,1058,94,2,3,2,1,39,1,1,1,1,0,1,0,100,25,0.00875371503363704
12074,32670715,90,0,0,1,1,0,"Brooklyn",4,2,3,30,1125,1,33,152,14,4.83,4.92,4.92,4.75,4.75,4.75,1,0.52,827,529,1767,0,2,3,2,1.5,35,1,1,1,1,1,1,0,150,37.5,0.108038724824983
12075,32674139,90,0,0,1,1,0,"Manhattan",3,1,1,30,1125,1,0,0,13,4.91,4.45,4.64,4.55,5,5,1,0.44,732,1000,2158,31,3,3,2,1,11,1,0,1,1,0,0,0,99,33,-0.0602592633408678
12076,32678719,87,100,0,11,1,1,"Manhattan",2,1,1,1,43,1,53,358,757,4.29,4.42,4.41,4.41,4.86,4.2,11,27.49,120,1000,957,443,5,2,2,1,30,1,0,1,0,0,1,0,141,70.5,-1.32589015800824
12077,32678720,87,100,0,11,1,1,"Manhattan",2,1,1,1,43,1,57,362,364,4.34,4.34,4.34,4.33,4.87,4.18,11,13.06,567,999,957,443,5,2,2,1,29,1,0,1,0,0,1,0,131,65.5,-1.48643116586074
12078,32678721,87,100,0,11,1,1,"Manhattan",2,1,1,1,43,1,54,359,95,4.41,4.27,4.6,4.43,4.88,4.13,11,3.74,583,1000,957,443,5,2,2,1,29,1,0,1,0,0,1,0,137,68.5,-1.34049478352665
12079,32678723,87,100,0,11,1,1,"Manhattan",2,1,1,1,43,1,31,336,14,4.57,4.21,4.57,4.71,4.86,4,11,0.68,638,1000,957,443,5,2,2,1,30,1,0,1,0,0,1,0,137,68.5,-0.953567987201902
12080,32678725,87,100,0,11,1,1,"Manhattan",4,1,2,1,43,1,55,360,81,4.06,4.12,3.94,4.11,4.65,3.85,11,3.03,120,1000,957,443,5,2,2,1,29,1,0,1,0,0,1,0,173,43.25,-2.58165740049608
12081,32679226,100,88,1,1,1,1,"Brooklyn",2,1,1,2,1125,1,23,81,10,5,4.9,4.9,5,5,5,1,5.45,98,762,1719,0,8,2,1,1,23,1,0,1,1,0,0,1,50,25,0.993059911271417
12082,32681408,93,79,0,10,1,1,"Manhattan",2,1,1,1,2147483647,1,59,364,39,4.54,4.69,4.67,4.49,4.85,4.36,10,1.46,89,1000,952,591,2,2,2,1,22,1,0,1,0,0,1,0,258,129,-1.35255655486303
12083,32681548,93,79,0,10,1,1,"Manhattan",4,1,2,1,2147483647,1,53,354,4,5,5,5,5,5,4.75,10,0.15,115,1000,952,591,2,2,2,1,17,1,0,1,0,0,1,0,338,84.5,0.119626014108301
12084,32683419,100,100,0,8,1,1,"Manhattan",2,1,1,1,390.3,1,0,125,41,4.12,4.37,4.22,4.15,4.83,3.85,8,1.49,572,1000,957,552,2,2,2,1,24,1,0,1,0,0,1,0,1011,505.5,-2.04216079651331
12085,32683430,100,100,0,8,1,1,"Manhattan",1,1,1,1,390.3,1,0,125,64,4.3,4.56,4.5,4.56,4.95,3.95,8,2.3,585,1000,957,552,2,2,2,1,23,1,0,1,0,0,1,0,999,999,-1.16597749734536
12086,32683433,100,100,0,8,1,1,"Manhattan",2,1,1,1,390.3,1,0,125,13,4.23,4.46,4.23,4.46,4.69,4.31,8,0.47,87,1000,957,552,2,2,2,1,24,1,0,1,0,0,1,0,1022,511,-1.69045466552166
12087,32683537,100,100,0,8,1,1,"Manhattan",2,1,1,1,390.3,1,0,125,33,4.36,4.61,4.79,4.64,4.97,3.88,8,1.64,582,999,957,552,2,2,2,1,24,1,0,1,0,0,1,0,1009,504.5,-0.915933419016296
12088,32697097,0,0,0,1,1,0,"Brooklyn",8,3,3,30,1125,1,59,179,15,5,4.71,4.5,4.29,4.43,4.5,1,0.55,762,1000,1419,0,3,3,2,3.5,29,1,0,1,1,1,1,0,425,53.125,-0.31227692783515
12089,32697647,100,100,1,4,1,1,"Queens",8,3,7,2.7,1125,1,30,327,125,4.64,4.71,4.86,4.64,4.74,4.57,1,4.47,69,1000,2206,404,6,3,2,2,38,1,0,1,0,0,1,1,184,23,-0.409338244780222
12090,32698909,100,95,0,1,1,1,"Bronx",4,2,3,4,1125,1,44,73,40,4.65,4.55,4.88,4.75,4.5,4.35,1,1.76,75,999,972,0,5,3,2,1,24,1,0,1,0,0,1,0,121,30.25,-0.626375415292358
12091,32701542,100,78,1,2,1,0,"Queens",5,3,4,3,16,1,31,61,42,4.83,4.76,4.93,4.83,4.62,4.71,2,1.53,78,504,957,395,1,3,2,1,43,1,0,1,0,0,1,0,180,36,0.0658922194339676
12092,32705496,90,79,1,1,1,1,"Manhattan",3,1,2,30,1125,1,0,0,16,5,4.56,5,5,5,4.88,1,0.77,595,421,1733,144,5,3,2,1,22,1,0,1,0,0,0,0,165,55,0.581256164297062
12093,32722219,99,85,0,149,1,1,"Manhattan",1,1,1,30,1125,1,30,30,5,4.4,4.4,4.4,4,4.4,4.4,121,0.19,504,1000,2621,0,7,2,1,2,8,1,0,1,0,0,0,0,40,40,-1.88879417518527
12094,32722262,100,86,0,1,1,1,"Manhattan",2,1,1,1,5,1,0,0,19,4.63,4.74,4.58,4.63,4.68,4.79,1,1.11,111,247,1133,0,6,2,1,1,25,1,0,1,1,0,1,0,70,35,-0.314139334160755
12095,32723619,88,50,0,1,1,1,"Brooklyn",2,1,1,14,90,1,0,39,13,4.92,4.92,4.77,4.92,5,4.77,1,0.58,119,809,4185,155,8,3,2,1,20,1,0,1,0,0,1,0,165,82.5,0.432506152039112
12096,32724046,100,79,1,2,1,1,"Brooklyn",4,2,2,30,1125,1,0,0,9,5,3.78,5,5,4.78,4.56,2,0.32,646,1000,3183,0,5,3,2,1,24,1,0,1,0,0,1,0,108,27,-0.122055290819937
12097,32734625,0,100,0,0,1,1,"Brooklyn",2,1,1,30,1125,1,0,184,53,4.85,4.36,4.94,4.94,4.7,4.75,1,1.8,575,692,971,273,7,2,1,1,22,1,0,0,1,0,1,0,36,18,0.0551516952933807
12098,32742238,70,58,0,1,1,1,"Brooklyn",2,1,1,1,1125,1,46,351,21,4.67,4.43,4.62,4.81,4.62,4.57,1,0.76,106,1000,1399,0,4,2,1,1,29,1,0,1,0,0,1,1,70,35,-0.589507756449626
12099,32743677,90,79,0,0,1,1,"Queens",2,2,2,90,190,1,0,0,4,4.75,4.75,5,5,5,5,1,0.2,758,534,3653,198,5,3,2,1,20,1,0,0,0,0,1,0,95,47.5,0.157840107104725
12100,32745294,90,79,1,1,1,0,"Brooklyn",2,1,1,2,28,1,33,337,16,5,5,4.88,4.94,4.81,5,2,0.61,177,867,965,463,3,2,2,1,39,1,0,1,1,1,1,0,87,43.5,0.60816040603053
12101,32747283,90,79,0,1,1,1,"Queens",1,1,1,30,30,1,0,0,10,4.33,4.78,4.67,4.56,4.56,4.78,1,0.44,726,196,1923,0,9,1,1,1,19,1,0,0,0,0,1,0,20,20,-0.746492946041982
12102,32747955,100,100,1,2,1,1,"Queens",2,1,1,2,30,1,24,130,58,4.9,4.95,4.9,4.98,4.95,4.88,2,2.14,71,999,1171,1515,7,2,1,1,34,1,0,1,1,0,1,1,75,37.5,0.722512862473048
12103,32749511,100,87,0,2,1,1,"Brooklyn",3,2,2,30,400,1,6,105,8,4.63,4.88,5,5,5,4.75,2,0.33,95,751,948,215,6,3,2,1,21,1,0,1,0,0,1,0,55,18.3333333333333,0.0443311468812332
12104,32750384,100,90,1,4,1,0,"Brooklyn",2,1,1,13.2,1000,1,6,47,11,5,4.91,5,5,4.73,4.91,5,0.4,682,1000,4313,1415,5,2,1,3,36,1,1,0,1,0,1,0,60,30,0.899435646938424
12105,32759322,0,0,0,1,1,0,"Manhattan",2,1,2,30,30,1,7,125,5,5,4.8,5,5,5,5,1,0.19,785,642,1408,49,3,2,1,1,22,1,0,1,0,0,1,1,50,25,0.872266980650225
12106,32777169,89,100,0,10,1,1,"Manhattan",2,1,1,1,1125,1,0,0,143,4.46,4.21,4.49,4.61,4.42,4.48,4,4.95,116,1000,2097,174,5,2,1,1,15,1,0,1,0,0,1,0,52,26,-1.18530030056871
12107,32779148,90,79,0,1,1,1,"Brooklyn",2,1,2,60,1125,1,0,0,6,4.67,4.83,4.83,4.67,4,4.83,1,0.24,737,858,3678,501,6,2,1,1,21,1,0,0,0,0,1,0,45,22.5,-0.545153852994817
12108,32785169,100,89,1,2,1,1,"Bronx",4,2,2,1,1125,1,38,343,22,4.95,5,4.95,4.95,5,4.76,2,0.92,91,999,2599,0,4,2,2,1,33,1,1,1,0,0,1,1,133,33.25,0.699984701953012
12109,32785423,100,93,0,2,1,1,"Brooklyn",3,1,1,2,1125,1,10,116,21,4.95,4.9,5,4.9,4.95,4.81,1,0.76,85,632,3359,512,6,3,2,1,39,1,0,0,0,0,1,0,170,56.6666666666667,0.438931482265198
12110,32786031,100,100,0,1,1,1,"Brooklyn",2,1,1,30,1125,1,0,0,11,4.82,4.45,4.73,4.45,5,4.82,1,0.58,127,455,2842,0,6,3,2,1,26,1,0,1,1,1,1,0,174,87,-0.364117031605867
12111,32789340,90,79,1,1,1,1,"Manhattan",2,1,1,2,1125,1,0,0,13,4.92,4.85,4.85,5,5,4.69,1,0.49,721,710,2895,139,9,3,2,1,18,1,0,1,0,0,1,0,170,85,0.567647760276121
12112,32790345,90,79,1,1,1,1,"Bronx",2,1,1,80,95,1,59,364,14,4.86,4.64,5,5,5,4.71,1,0.49,764,284,946,0,3,2,1,1,18,1,0,1,0,0,1,0,80,40,0.315042551298228
12113,32792802,90,79,0,1,1,0,"Manhattan",4,1,1,30,1125,1,0,0,4,4.75,5,4.75,5,5,5,1,0.14,900,901,3099,633,4,3,2,1,8,1,0,0,0,0,1,0,150,37.5,0.248889581338504
12114,32795950,100,80,0,1,1,0,"Staten Island",2,1,1,1,25,1,0,32,26,4.88,4.85,4.96,4.92,4.5,4.81,1,0.97,604,456,945,0,2,2,1,1,14,1,0,1,0,0,1,0,55,27.5,0.362397091763001
12115,32798710,98,98,0,6,1,0,"Bronx",2,1,1,1.9,1125,1,0,30,48,4.83,4.88,4.83,4.85,4.92,4.92,6,2.09,534,988,1139,484,3,2,1,1,34,1,0,1,1,0,1,0,61,30.5,0.422945229709327
12116,32799550,98,98,0,6,1,0,"Bronx",1,1,1,2.3,1125,1,55,174,45,4.91,4.89,4.91,4.93,4.87,4.91,6,1.61,81,999,1139,484,3,2,1,1,34,1,0,1,1,0,1,0,55,55,0.495901564167635
12117,32801214,98,98,0,6,1,0,"Bronx",3,1,2,1.6,28,1,55,264,111,4.7,4.77,4.83,4.71,4.7,4.76,6,5.64,94,1000,1139,484,3,2,1,1,34,1,0,1,0,0,1,0,87,29,-0.230323409946083
